Grand Prix,Race,Circuit ,Year,Driver,Stop ,Lap Stop,Time,Duration,Winner,,
France,8,Circuit Paul Ricard,2018,Kimi Raikkonen,1,34,17:12:38,24.289,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2018,Romain Grosjean,1,34,17:13:30,29.996,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2018,Marcus Ericsson,1,35,17:15:27,24.295,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2018,Nico Hulkenberg,1,37,17:18:16,25.016,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2018,Brendon Hartley,1,38,17:20:21,24.297,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2018,Valtteri Bottas,2,39,17:21:22,30.666,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2018,Sebastian Vettel,2,40,17:22:38,31.029,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2018,Stoffel Vandoorne,1,40,17:23:26,24.399,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2018,Fernando Alonso,2,46,17:33:42,24.788,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Antonio Giovinazzi,1,7,15:25:01,30.842,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Daniel Ricciardo,1,16,15:39:36,31.031,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Kevin Magnussen,1,16,15:39:52,30.832,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Pierre Gasly,1,17,15:41:13,30.228,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Lando Norris,1,18,15:42:44,30.576,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Sergio Perez,1,18,15:42:54,37.286,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Carlos Sainz,1,19,15:44:20,29.92,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Max Verstappen,1,20,15:45:33,30.118,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Charles Leclerc,1,21,15:47:03,30.203,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Valtteri Bottas,1,23,15:50:09,30.412,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Lewis Hamilton,1,24,15:51:35,30.186,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Robert Kubica,1,24,15:53:31,29.792,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Sebastian Vettel,1,25,15:53:36,30.044,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Alex Albon,1,25,15:54:23,30.279,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,George Russell,1,25,15:55:03,31.95,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Kimi Raikkonen,1,31,16:03:51,29.975,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Romain Grosjean,1,31,16:04:18,30.837,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Daniil Kvyat,1,32,16:05:49,30.233,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,George Russell,2,33,16:08:33,37.494,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Nico Hulkenberg,1,34,16:08:41,30.884,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Antonio Giovinazzi,2,34,16:09:23,31.697,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Lance Stroll,1,39,16:16:51,30.849,Lewis Hamilton,,
France,8,Circuit Paul Ricard,2019,Sebastian Vettel,2,51,16:35:13,30.468,Lewis Hamilton,,
France,7,Circuit Paul Ricard,2021,Charles Leclerc,1,14,15:26:59,30.798,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Yuki Tsunoda,1,15,15:28:52,30.226,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Mick Schumacher,1,15,15:29:09,31.457,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Daniel Ricciardo,1,16,15:30:21,29.951,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Valtteri Bottas,1,17,15:31:34,30.572,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Carlos Sainz,1,17,15:32:00,30.534,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Pierre Gasly,1,17,15:32:01,30.781,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,George Russell,1,17,15:32:17,30.092,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Max Verstappen,1,18,15:33:10,29.803,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Fernando Alonso,1,18,15:33:49,31.288,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Nicholas Latifi,1,18,15:34:01,29.775,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Lewis Hamilton,1,19,15:34:46,30.263,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Sergio Perez,1,24,15:43:14,29.682,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Lando Norris,1,24,15:43:44,30.531,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Esteban Ocon,1,28,15:50:47,30.207,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Antonio Giovinazzi,1,28,15:50:48,30.586,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Nikita Mazepin,1,31,15:56:17,30.983,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Max Verstappen,2,32,15:56:20,30.123,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Kimi Raikkonen,1,33,15:59:18,31.327,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Lance Stroll,1,34,16:00:37,30.996,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Sebastian Vettel,1,37,16:05:29,31.069,Max Verstappen,,
France,7,Circuit Paul Ricard,2021,Charles Leclerc,2,38,16:07:29,31.368,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Kevin Magnussen,1,8,15:17:07,36.779,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Mick Schumacher,1,9,15:18:50,36.704,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Zhou Guanyu,1,9,15:18:55,36.444,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Yuki Tsunoda,1,11,15:22:23,37.648,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Max Verstappen,1,16,15:29:58,35.266,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Lewis Hamilton,1,18,15:33:29,37.189,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Sergio Perez,1,18,15:33:34,38.061,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,George Russell,1,18,15:33:35,38.277,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Fernando Alonso,1,18,15:33:47,36.524,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Lando Norris,1,18,15:33:55,37.539,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Esteban Ocon,1,18,15:34:00,44.747,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Carlos Sainz,1,18,15:34:02,41.458,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Daniel Ricciardo,1,18,15:34:05,36.264,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Lance Stroll,1,18,15:34:07,39.844,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Alex Albon,1,18,15:34:13,37.38,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Pierre Gasly,1,18,15:34:17,35.969,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Valtteri Bottas,1,18,15:34:25,37.855,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Kevin Magnussen,2,18,15:34:37,36.403,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Mick Schumacher,2,18,15:34:48,37.003,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Sebastian Vettel,1,19,15:36:34,36.671,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Nicholas Latifi,1,19,15:36:38,37.497,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Zhou Guanyu,2,22,15:42:44,50.79,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Valtteri Bottas,2,36,16:05:53,36.52,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Nicholas Latifi,2,38,16:09:37,36.942,Max Verstappen,,
France,12,Circuit Paul Ricard,2022,Carlos Sainz,2,42,16:15:12,42.292,Max Verstappen,,
Styria,2,Red Bull Ring,2020,Charles Leclerc,1,1,15:14:20,39.715,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Max Verstappen,1,24,15:42:09,20.937,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Pierre Gasly,1,24,15:42:46,21.95,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Lewis Hamilton,1,27,15:45:28,21.729,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Kevin Magnussen,1,31,15:51:02,21.977,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Carlos Sainz,1,32,15:51:49,25.983,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Nicholas Latifi,1,32,15:52:24,22.745,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Lance Stroll,1,33,15:53:01,22.118,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Valtteri Bottas,1,34,15:53:38,21.376,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,George Russell,1,34,15:54:49,21.697,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Alex Albon,1,35,15:55:11,21.505,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Daniil Kvyat,1,36,15:56:45,22.197,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Daniel Ricciardo,1,37,15:57:33,21.603,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Romain Grosjean,1,37,15:58:03,22.444,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Sergio Perez,1,38,15:58:45,22.761,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Lando Norris,1,39,16:00:02,22.406,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Antonio Giovinazzi,1,39,16:00:18,21.667,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Kimi Raikkonen,1,44,16:06:06,21.459,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Pierre Gasly,2,49,16:12:15,22.28,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Carlos Sainz,2,66,16:31:07,21.873,Lewis Hamilton,,
Styria,2,Red Bull Ring,2020,Max Verstappen,2,68,16:32:33,21.091,Lewis Hamilton,,
Styria,8,Red Bull Ring,2021,Charles Leclerc,1,1,15:04:22,28.386,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Nicholas Latifi,1,1,15:04:58,26.419,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Nikita Mazepin,1,21,15:28:40,22.759,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Antonio Giovinazzi,1,23,15:30:50,21.21,Max Verstappen,,
Styria,8,Red Bull Ring,2021,George Russell,1,25,15:33:03,37.309,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Sergio Perez,1,26,15:33:46,23.477,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Nicholas Latifi,2,25,15:34:10,21.953,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Yuki Tsunoda,1,26,15:34:15,21.234,Max Verstappen,,
Styria,8,Red Bull Ring,2021,George Russell,2,26,15:34:49,46.315,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Valtteri Bottas,1,27,15:34:56,21.752,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Fernando Alonso,1,27,15:35:25,21.131,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Sebastian Vettel,1,27,15:35:28,21.546,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Lewis Hamilton,1,28,15:35:48,21.219,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Lance Stroll,1,28,15:36:35,20.936,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Max Verstappen,1,29,15:36:53,20.936,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Lando Norris,1,31,15:39:53,21.692,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Mick Schumacher,1,33,15:43:09,22.4,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Kimi Raikkonen,1,36,15:46:10,21.227,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Esteban Ocon,1,36,15:46:14,21.238,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Charles Leclerc,2,37,15:47:22,21.924,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Carlos Sainz,1,41,15:51:48,21.226,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Daniel Ricciardo,1,41,15:52:04,21.41,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Sergio Perez,2,54,16:06:26,20.961,Max Verstappen,,
Styria,8,Red Bull Ring,2021,Lewis Hamilton,2,69,16:23:22,21.64,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Alex Albon,1,6,14:22:39,28.417,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Pierre Gasly,1,7,14:24:09,28.356,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Antonio Giovinazzi,1,7,14:24:23,27.892,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,George Russell,1,8,14:25:59,28.391,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Kevin Magnussen,1,9,14:27:31,28.934,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Nicholas Latifi,1,9,14:27:35,28.696,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Lando Norris,1,12,14:31:56,27.949,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Valtteri Bottas,1,13,14:33:10,28.408,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Lewis Hamilton,1,14,14:34:45,28.406,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Daniel Ricciardo,1,14,14:34:58,28.587,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Nico Hulkenberg,1,15,14:36:26,28.981,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Romain Grosjean,1,17,14:40:00,29.377,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Lance Stroll,1,18,14:41:04,28.235,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Charles Leclerc,1,18,14:41:13,29.419,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Daniil Kvyat,1,19,14:43:00,28.036,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Kevin Magnussen,2,20,14:45:03,29.389,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Carlos Sainz,1,22,14:47:30,35.864,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Esteban Ocon,1,22,14:47:36,28.093,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Sebastian Vettel,1,22,14:47:40,28.167,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Pierre Gasly,2,23,14:49:25,28.306,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,George Russell,2,24,14:51:11,28.331,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Max Verstappen,1,26,14:53:04,29.115,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Daniel Ricciardo,2,26,14:53:46,28.167,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Kimi Raikkonen,1,26,14:54:13,29.296,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Nicholas Latifi,2,26,14:54:19,28.086,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Lando Norris,2,29,14:58:32,28.874,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Nico Hulkenberg,2,30,14:59:44,28.386,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Alex Albon,2,30,15:00:01,27.858,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Lance Stroll,2,31,15:01:17,27.974,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Max Verstappen,2,32,15:02:28,28.986,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Valtteri Bottas,2,32,15:02:31,28.188,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Sebastian Vettel,2,33,15:04:55,28.352,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Antonio Giovinazzi,2,33,15:05:16,27.693,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Carlos Sainz,2,34,15:06:26,28.772,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Daniil Kvyat,2,35,15:07:54,28.365,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Daniel Ricciardo,3,35,15:08:07,28.057,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Romain Grosjean,2,38,15:12:59,29.803,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,George Russell,3,39,15:14:39,28.692,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Lewis Hamilton,2,41,15:16:16,29.402,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Nico Hulkenberg,3,44,15:21:21,28.736,Max Verstappen,,
70th Anniversary,5,Silverstone Circuit,2020,Nicholas Latifi,3,46,15:25:31,29.049,Max Verstappen,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Kimi Raikkonen,1,1,15:15:33,30.623,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sebastian Vettel,1,1,15:15:41,33.583,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Valtteri Bottas,1,7,15:28:34,17.56,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lewis Hamilton,1,7,15:28:37,17.536,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Charles Leclerc,1,7,15:28:38,17.516,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Alex Albon,1,7,15:28:39,17.591,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lance Stroll,1,7,15:28:41,17.625,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Daniel Ricciardo,1,7,15:28:42,17.464,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sergio Perez,1,7,15:28:44,17.531,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lando Norris,1,7,15:28:45,17.845,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Daniil Kvyat,1,7,15:28:47,17.522,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Esteban Ocon,1,7,15:28:49,17.455,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,George Russell,1,7,15:28:49,18.399,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Kimi Raikkonen,2,7,15:28:51,17.594,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sebastian Vettel,2,7,15:28:52,17.516,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Romain Grosjean,1,7,15:28:53,24.781,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Valtteri Bottas,2,8,15:31:11,23:56.4,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lewis Hamilton,2,8,15:31:13,23:56.7,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Charles Leclerc,2,8,15:31:15,23:56.9,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Alex Albon,2,8,15:31:16,23:58.7,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lance Stroll,2,8,15:31:17,23:59.6,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Daniel Ricciardo,2,8,15:31:19,24:01.0,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sergio Perez,2,8,15:31:21,24:01.5,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lando Norris,2,8,15:31:22,24:05.6,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Daniil Kvyat,2,8,15:31:24,24:06.0,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,George Russell,2,8,15:31:28,24:07.2,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Kimi Raikkonen,3,8,15:31:30,24:10.2,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sebastian Vettel,3,8,15:31:32,24:09.5,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Romain Grosjean,2,8,15:31:34,24:10.7,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Charles Leclerc,3,21,16:15:31,23.469,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Daniel Ricciardo,3,27,16:23:46,22.777,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Kimi Raikkonen,4,27,16:24:17,33.281,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sergio Perez,3,28,16:25:26,23.088,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sebastian Vettel,4,28,16:25:43,22.995,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Romain Grosjean,3,28,16:25:52,23.72,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lando Norris,3,29,16:26:50,24.137,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Daniil Kvyat,3,29,16:26:55,23.113,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,George Russell,3,29,16:27:04,23.638,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lance Stroll,3,30,16:27:59,22.846,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Valtteri Bottas,3,31,16:29:09,23.111,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lewis Hamilton,3,32,16:30:24,22.445,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Alex Albon,3,32,16:30:50,22.387,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Charles Leclerc,4,37,16:38:26,23.367,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Kimi Raikkonen,5,42,16:45:58,28.96,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Valtteri Bottas,4,43,16:46:01,23.199,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Romain Grosjean,4,42,16:46:13,24.002,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Daniel Ricciardo,4,43,16:46:24,22.963,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Alex Albon,4,43,16:46:29,22.822,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sergio Perez,4,43,16:46:45,23.002,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lando Norris,4,43,16:46:51,24.82,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Daniil Kvyat,4,43,16:47:06,22.745,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,George Russell,4,43,16:47:25,23.367,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sebastian Vettel,5,43,16:47:29,22.489,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lewis Hamilton,4,44,16:47:42,22.8,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lewis Hamilton,5,45,16:50:26,21:40.9,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Valtteri Bottas,5,45,16:50:27,21:42.0,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Kimi Raikkonen,6,44,16:50:29,19:40.7,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Romain Grosjean,5,44,16:50:31,19:41.9,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Daniel Ricciardo,5,45,16:50:33,21:39.8,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Alex Albon,5,45,16:50:35,21:42.4,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sergio Perez,5,45,16:50:40,21:39.7,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lando Norris,5,45,16:50:53,21:32.9,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Daniil Kvyat,5,45,16:50:58,21:30.2,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Charles Leclerc,5,45,16:51:08,21:25.1,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,George Russell,5,45,16:51:28,21:09.1,Lewis Hamilton,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sebastian Vettel,6,45,16:51:32,21:06.6,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Alex Albon,1,7,14:24:20,23.562,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Charles Leclerc,1,10,14:29:03,22.56,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Kimi Raikkonen,1,10,14:29:22,22.865,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Sebastian Vettel,1,11,14:30:54,22.616,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,George Russell,1,11,14:30:54,22.496,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Valtteri Bottas,1,13,14:33:18,22.625,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Kevin Magnussen,1,14,14:35:37,23.016,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Nicholas Latifi,1,14,14:35:40,24.737,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Antonio Giovinazzi,1,15,14:37:09,22.482,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Lewis Hamilton,1,16,14:37:59,23.983,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Max Verstappen,1,16,14:38:04,22.106,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Daniel Ricciardo,1,16,14:38:37,22.159,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Daniil Kvyat,1,17,14:41:05,30.826,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Sergio Perez,1,28,14:57:23,22.88,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Carlos Sainz,1,28,14:57:31,22.641,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Romain Grosjean,1,28,14:57:54,23.635,Lewis Hamilton,,
Eifel,11,Nurburgring,2020,Lando Norris,1,29,14:58:56,21.991,Lewis Hamilton,,
